customer_id,month,salary_credit,monthly_spending,account_balance
262,11,190155,105685,837505
262,12,190768,93638,823590
263,1,39333,22680,283849
263,2,39327,25226,290163
263,3,40756,25067,283915
263,4,41632,24731,285494
263,5,39570,29487,288549
263,6,38920,22981,280835
263,7,36062,27085,285276
263,8,42465,23313,283257
263,9,42539,27441,273735
263,10,43443,31623,287789
263,11,36790,23166,275019
263,12,41064,27949,288651
264,1,29542,18084,203575
264,2,27855,20040,208049
264,3,29354,17866,198761
264,4,31100,17734,216674
264,5,28274,22398,205004
264,6,28292,23503,203687
264,7,30241,17424,205865
264,8,31356,18141,205396
264,9,27690,18951,208710
264,10,27426,19926,210140
264,11,29416,18368,202722
264,12,30441,23070,202637
265,1,207879,176797,564055
265,2,200563,169845,573105
265,3,213621,170063,558716
265,4,199537,147616,572050
265,5,203929,168379,556830
265,6,195025,126281,570194
265,7,217431,141744,571826
265,8,180715,130715,563981
265,9,202815,162579,558470
265,10,213533,150725,558764
265,11,218856,122897,561635
265,12,211323,138611,560782
266,1,76230,39423,446979
266,2,65524,42145,444371
266,3,70344,34388,436251
266,4,74503,32834,430091
266,5,67697,36162,437462
266,6,64184,31661,435911
266,7,66687,31003,431275
266,8,75432,43449,444795
266,9,69211,32288,427459
266,10,63514,44933,432278
266,11,72060,45136,445904
266,12,67277,38608,436726
267,1,215990,118871,1197640
267,2,212468,140382,1200745
267,3,186043,137420,1203229
267,4,206249,121358,1193535
267,5,192732,104554,1205435
267,6,211547,119648,1191213
267,7,185140,106230,1200698
267,8,216142,113926,1189564
267,9,211958,120197,1192749
267,10,211431,118118,1189526
267,11,216712,108871,1187704
267,12,190962,105083,1200950
268,1,155975,45936,742828
268,2,155831,62870,732058
268,3,147019,67824,737366
268,4,150139,65538,729130
268,5,138005,53430,741764
268,6,155350,51925,733482
268,7,146437,56803,733026
268,8,157863,55176,737841
268,9,164962,53871,744220
268,10,160750,68106,738011
268,11,162413,50326,729436
268,12,145660,58468,741396
269,1,46158,19639,373715
269,2,47182,16482,374661
269,3,46983,20933,363968
269,4,54476,18764,372005
269,5,52560,15979,360041
269,6,51534,17361,372411
269,7,47856,21818,367039
269,8,47611,17782,366026
269,9,46174,16600,369862
269,10,45898,16236,367644
269,11,54844,19473,356866
269,12,46483,20076,363943
270,1,36607,16297,133198
270,2,42144,13086,124907
270,3,42917,15076,131515
270,4,36150,17981,118950
270,5,37540,16598,134235
270,6,38115,12878,133080
270,7,37670,13947,117702
270,8,43233,16961,132035
270,9,43031,17131,128239
270,10,39669,16739,124311
270,11,43879,17014,130054
270,12,36044,12351,128984
271,1,32665,17016,197229
271,2,27670,17341,200073
271,3,30836,16545,193785
271,4,28541,13872,194789
271,5,32735,16996,191654
271,6,27662,15138,196393
271,7,32920,15588,192347
271,8,27254,14602,202093
271,9,28776,17316,202346
271,10,31226,18334,202299
271,11,32224,19401,194834
271,12,30958,15064,189087
272,1,67067,47629,340908
272,2,76927,44220,333410
272,3,65245,56780,338115
272,4,76537,48097,344142
272,5,69076,53497,335366
272,6,70217,53732,331246
272,7,73592,48292,347071
272,8,69022,54086,335807
272,9,74058,58922,327668
272,10,64828,46885,346173
272,11,65306,42701,344429
272,12,74216,57955,340633
273,1,164461,48277,995759
273,2,135917,69499,1005524
273,3,164205,53540,990922
273,4,161422,64532,997162
273,5,158707,56334,992873
273,6,145703,65341,1007315
273,7,153793,66177,1007389
273,8,159273,68763,996731
273,9,164660,60889,1006643
273,10,135625,61515,1005433
273,11,156491,57436,994572
273,12,144957,61414,996468
274,1,73055,24342,261135
274,2,76422,28157,247312
274,3,71395,27097,259281
274,4,64735,28817,265091
274,5,67141,23834,265433
274,6,72685,24463,261624
274,7,70374,24168,247256
274,8,72824,31782,252218
274,9,73226,25685,245862
274,10,63154,33745,251705
274,11,65844,33665,258560
274,12,76848,33140,264990
275,1,198634,123020,673488
275,2,202622,114161,667646
275,3,197600,130746,672603
275,4,200716,148610,678593
275,5,199373,114894,669463
275,6,187515,124261,675211
275,7,213050,128261,670404
275,8,193092,117384,673741
275,9,219734,117133,683417
275,10,213796,127995,672897
275,11,218160,137983,684601
275,12,181818,118576,667794
276,1,32239,12200,135816
276,2,27948,14708,139931
276,3,27169,13858,134046
276,4,30981,11061,139485
276,5,29409,12489,148396
276,6,28654,11184,141788
276,7,27114,10458,150880
276,8,27933,15219,146402
276,9,29435,10443,140251
276,10,32242,11863,142961
276,11,30925,10694,145558
276,12,31642,13001,141508
277,1,64017,42062,535683
277,2,75818,34534,544219
277,3,72460,41615,536181
277,4,69152,30552,535685
277,5,63367,35242,548831
277,6,67329,37105,546695
277,7,63422,43862,539428
277,8,63683,33992,552597
277,9,74915,37918,535371
277,10,65755,39184,534068
277,11,69346,40427,537129
277,12,73229,44385,542092
278,1,98741,33410,520970
278,2,101498,34803,518694
278,3,92507,34444,520048
278,4,98027,40294,514027
278,5,96460,38757,507875
278,6,98358,35329,523117
278,7,98086,45231,513724
278,8,103238,38402,505777
278,9,105284,40599,513003
278,10,101075,36914,522849
278,11,91077,32557,506073
278,12,102242,40101,517997
279,1,145505,83774,974276
279,2,164383,110605,956910
279,3,143678,112678,961573
279,4,147796,86434,964758
279,5,143025,111507,970411
279,6,142094,92739,958074
279,7,159061,110277,967853
279,8,161329,90933,967751
279,9,152849,117591,965514
279,10,150538,88035,962250
279,11,148905,103335,963190
279,12,144532,88262,974099
280,1,49737,23407,331678
280,2,45149,18819,336638
280,3,51902,21417,346853
280,4,46380,23627,331641
280,5,47152,20539,346661
280,6,52826,25086,347732
280,7,49030,26041,332652
280,8,47311,20714,341099
280,9,48768,17688,339511
280,10,47767,18598,337349
280,11,53794,18022,342215
280,12,51643,23695,346193
281,1,216953,117252,1073948
281,2,200410,108129,1061868
281,3,187557,100253,1056955
281,4,203551,102682,1068707
281,5,216527,126497,1055306
281,6,191713,119046,1069389
281,7,211700,94652,1055478
281,8,180503,128763,1063975
281,9,215758,123345,1069334
281,10,204675,111470,1072600
281,11,219328,117069,1070739
281,12,199645,119178,1073318
282,1,28542,16498,149332
282,2,32863,12221,143568
282,3,29838,17183,140084
282,4,29002,17319,150465
282,5,32615,12127,151751
282,6,32563,12101,139254
282,7,30064,12053,142622
282,8,28256,17191,149562
282,9,31671,16069,140132
282,10,27046,15592,140117
282,11,30429,17114,149072
282,12,32890,13956,138689
283,1,193188,123588,484145
283,2,212622,135332,487944
283,3,195566,128606,492083
283,4,188556,124989,476054
283,5,191697,107596,488691
283,6,215516,124283,480005
283,7,215569,114235,479594
283,8,208078,129035,488227
283,9,218174,114023,472622
283,10,193780,135732,485391
283,11,219567,149334,472400
283,12,218347,112300,475658
284,1,164101,90731,591913
284,2,161553,74929,590753
284,3,141029,104103,589480
284,4,152349,100765,588799
284,5,136471,78489,576761
284,6,161471,110315,575953
284,7,155654,105624,574274
284,8,150014,104220,583363
284,9,145499,106184,574475
284,10,154857,92048,574443
284,11,139677,104098,586995
284,12,136553,108807,576725
285,1,52832,21936,270075
285,2,48264,18744,268558
285,3,46481,25363,263742
285,4,53408,18494,261244
285,5,54514,23165,264367
285,6,54117,24816,268733
285,7,53644,24296,251924
285,8,54008,20865,269545
285,9,45915,20385,267319
285,10,47056,24859,268059
285,11,53788,24193,270809
285,12,54607,19124,262473
286,1,28823,20760,165953
286,2,28121,21054,166616
286,3,32826,24345,169624
286,4,32280,18091,174468
286,5,29404,17802,168245
286,6,27673,21026,166871
286,7,29200,24334,168370
286,8,32614,21782,160005
286,9,31074,23143,165670
286,10,30105,23360,168349
286,11,28132,16858,164922
286,12,30373,18403,167989
287,1,70110,40521,248659
287,2,68876,33260,246016
287,3,73944,27237,250265
287,4,74076,34594,233344
287,5,66168,33362,242126
287,6,75195,40139,242487
287,7,73671,40410,250495
287,8,67143,30338,246755
287,9,70718,35211,245818
287,10,72522,30980,249838
287,11,72488,34409,235863
287,12,68240,30706,243307
288,1,42435,17839,74508
288,2,37073,16765,93635
288,3,41244,20547,87526
288,4,40094,21968,83098
288,5,41340,21867,75144
288,6,41323,23897,92637
288,7,39225,19189,84943
288,8,37261,20339,84088
288,9,42263,16742,84705
288,10,40832,16606,79001
288,11,39716,23409,86025
288,12,43324,22862,76735
289,1,181979,111488,807227
289,2,204669,101327,807363
289,3,204222,103409,798862
289,4,180785,105481,791666
289,5,185378,88342,790387
289,6,219668,88846,801632
289,7,207318,101770,790209
289,8,191753,106344,798428
289,9,189948,103344,802361
289,10,211371,102907,789972
289,11,208991,79472,804677
289,12,185234,102624,791153
290,1,48813,31345,201915
290,2,51345,29607,210398
290,3,54479,29965,219397
290,4,48908,23048,218197
290,5,49952,25094,207443
290,6,49677,28409,219269
290,7,48856,27908,212972
290,8,53955,31613,214543
290,9,46519,23980,202425
290,10,47610,25133,219084
290,11,51492,22960,212047
290,12,50764,31700,206919
291,1,28932,22334,114034
291,2,30227,23693,110077
291,3,32056,19907,108211
291,4,31478,20950,119266
291,5,31583,26074,107883
291,6,29466,18872,114416
291,7,28468,24883,116490
291,8,28079,19914,123327
291,9,32651,24836,113931
291,10,30031,19585,121664
291,11,28597,22687,108198
291,12,29610,22095,107748
292,1,41963,19530,220655
292,2,37024,21222,222367
292,3,38019,20643,224045
292,4,37383,23330,226350
292,5,41731,19372,221852
292,6,40119,24471,227028
292,7,36947,19572,217567
292,8,42687,25531,224293
292,9,41863,18338,229116
292,10,37616,24280,221917
292,11,37447,24326,225517
292,12,40879,20929,232256
293,1,36252,21046,296661
293,2,37770,19535,301806
293,3,39130,21485,290810
293,4,37381,18959,301029
293,5,41873,24769,308494
293,6,36045,17038,300561
293,7,39903,18354,305844
293,8,40361,21122,296938
293,9,37404,19909,301698
293,10,42494,23750,308584
293,11,41253,23813,296279
293,12,41358,22389,308619
294,1,104354,67065,528194
294,2,96858,56338,528462
294,3,93565,75107,523923
294,4,99627,68831,533811
294,5,95007,65303,535725
294,6,90725,76637,532719
294,7,103821,64748,527369
294,8,93487,71695,517217
294,9,99824,56360,528425
294,10,99621,68676,523807
294,11,94884,62427,528557
294,12,103925,52722,523858
295,1,45025,18692,242502
295,2,54614,21591,251155
295,3,49141,23255,251784
295,4,46446,23230,236993
295,5,54990,20623,251082
295,6,52931,23134,241988
295,7,46735,21113,252407
295,8,49239,22744,247860
295,9,54188,21356,240084
295,10,50229,19926,241121
295,11,54711,24788,247776
295,12,47784,26183,243370
296,1,162948,78479,1097108
296,2,147020,66568,1098222
296,3,146998,72072,1090959
296,4,152548,70364,1091432
296,5,136853,67503,1092123
296,6,137260,78103,1081071
296,7,153697,70393,1090460
296,8,141157,72739,1091548
296,9,160998,73784,1090115
296,10,138418,55018,1093700
296,11,137406,72631,1090744
296,12,158508,70225,1084740
297,1,136169,93088,679482
297,2,161982,91226,681743
297,3,158589,94471,682533
297,4,164029,97938,686067
297,5,142317,92796,692000
297,6,136678,81931,685028
297,7,154368,88637,679155
297,8,147856,77090,673608
297,9,135355,69471,684009
297,10,159020,80154,691025
297,11,145154,86883,682507
297,12,146001,85698,690301
298,1,75382,36912,419090
298,2,63438,37505,418458
298,3,67092,42849,423910
298,4,73162,45486,432509
298,5,63049,35890,430222
298,6,65528,46863,431781
298,7,71251,45451,435676
298,8,71740,39607,419223
298,9,75966,49827,420618
298,10,71861,48147,429092
298,11,63874,36023,434865
298,12,67105,51706,421121
299,1,216347,78030,804797
299,2,184463,90490,815073
299,3,186212,63017,818787
299,4,194658,63306,816642
299,5,217906,73391,821433
299,6,189465,89135,818954
299,7,204704,92787,803720
299,8,202621,81714,822443
299,9,218360,81758,807122
299,10,218408,70523,815443
299,11,219087,80004,805421
299,12,205255,69469,815034
300,1,38925,18513,162672
300,2,40377,17269,163181
300,3,42716,16473,153870
300,4,37398,19246,153551
300,5,40146,19879,149838
300,6,40520,15816,155877
300,7,36338,17565,152459
300,8,36259,19154,157432
300,9,39342,14706,160028
300,10,37554,20194,162089
300,11,37864,18830,155642
300,12,39052,17021,149732
301,1,28637,18304,85761
301,2,31211,18789,87294
301,3,29149,17708,87423
301,4,31169,20258,79071
301,5,28517,25103,85680
301,6,27768,23243,75184
301,7,27327,19654,87494
301,8,29112,20489,85433
301,9,31597,20036,72000
301,10,30809,20139,70966
301,11,32817,18337,80913
301,12,30153,17642,73499
302,1,38894,19409,216264
302,2,40518,24171,209040
302,3,42782,21250,203329
302,4,40907,21565,218351
302,5,41423,21041,207737
302,6,37886,22006,217734
302,7,38254,21298,206839
302,8,41573,22703,207835
302,9,43554,23343,208977
302,10,38102,18286,215390
302,11,39471,18623,203755
302,12,39761,22623,218495
303,1,63819,45755,461995
303,2,70449,43031,467084
303,3,73161,49325,463825
303,4,68424,46435,458448
303,5,67162,43673,453167
303,6,71018,50698,467206
303,7,70058,50365,452207
303,8,68902,42326,466376
303,9,69034,40759,455365
303,10,74501,36787,455465
303,11,76943,44338,467612
303,12,73396,41655,466570
304,1,186809,119118,1499245
304,2,183148,135252,1505116
304,3,192539,144974,1505522
304,4,207849,121793,1506283
304,5,214833,109115,1508601
304,6,189363,131200,1509412
304,7,190020,125724,1503669
304,8,181865,132314,1492351
304,9,180986,145532,1493001
304,10,205864,123588,1507987
304,11,209365,159816,1496606
304,12,184013,116862,1496946
305,1,98628,71135,302927
305,2,95314,51925,299775
305,3,108954,52766,303394
305,4,104935,57642,297185
305,5,93683,56709,292479
305,6,109173,50106,311587
305,7,109175,70948,292885
305,8,102837,73603,305564
305,9,96341,62948,303037
305,10,92868,71920,293823
305,11,105430,51178,296307
305,12,98945,69161,301095
306,1,94398,60826,334089
306,2,106762,47355,349596
306,3,100336,45313,347139
306,4,106707,53550,332630
306,5,100820,59926,342077
306,6,90400,43830,340071
306,7,93731,53971,334032
306,8,91978,49816,339995
306,9,99592,59114,334402
306,10,103630,47884,331755
306,11,108554,48058,340668
306,12,91011,51042,341947
307,1,42243,31918,249982
307,2,38852,30952,245153
307,3,42478,32606,238560
307,4,39490,27752,247772
307,5,40013,31699,239173
307,6,43472,31186,236823
307,7,37052,29241,242045
307,8,43979,31387,247512
307,9,37838,27083,240677
307,10,38849,25921,237756
307,11,43166,28977,252904
307,12,42767,30729,252965
308,1,42112,14965,228866
308,2,41266,14933,223467
308,3,39567,16579,232228
308,4,43013,19395,222512
308,5,37390,14821,223415
308,6,37849,20747,222268
308,7,37412,18303,232994
308,8,38967,19609,223740
308,9,43904,19094,235380
308,10,41495,17661,228828
308,11,38758,19024,229910
308,12,37473,20398,236298
309,1,95535,68398,246672
309,2,105938,59122,237176
309,3,95249,58671,246580
309,4,94077,73139,250918
309,5,100412,60252,251083
309,6,96700,70008,236348
309,7,105381,60317,243824
309,8,104954,73393,246372
309,9,90161,69506,239877
309,10,97751,64910,252728
309,11,93767,70158,241082
309,12,95073,62836,252139
310,1,41262,28211,109867
310,2,42747,24427,114939
310,3,40216,26949,108699
310,4,39110,26089,112352
310,5,36214,22864,100675
310,6,40578,23959,98535
310,7,36274,32599,113378
310,8,42247,32697,106398
310,9,38235,24494,110568
310,10,42848,23689,106206
310,11,41508,31386,97699
310,12,39007,32000,105095
311,1,207491,117615,1189680
311,2,214185,111222,1193778
311,3,209221,103722,1187645
311,4,184967,148922,1188472
311,5,218952,103355,1177774
311,6,189734,107920,1180264
311,7,206837,136915,1193944
311,8,214971,104395,1196657
311,9,183328,147763,1194818
311,10,185246,150502,1182675
311,11,198426,114133,1196233
311,12,211997,143658,1186392
312,1,38784,12550,237085
312,2,41826,17218,242434
312,3,37133,15443,238695
312,4,36268,14247,236900
312,5,38851,15460,234597
312,6,39871,16726,233373
312,7,37842,13392,247318
312,8,39167,16157,246782
312,9,40213,15084,237638
312,10,40739,12480,234061
312,11,43749,15883,247080
312,12,37065,13102,242973
313,1,39655,19038,292276
313,2,40848,18631,307315
313,3,43513,17267,302065
313,4,39779,19675,294184
313,5,41948,22782,295979
313,6,38473,22788,292641
313,7,43108,18368,295782
313,8,41973,16661,291098
313,9,38997,17786,297700
313,10,42828,20442,302320
313,11,39263,19720,300417
313,12,36386,22681,300273
314,1,51882,18030,378052
314,2,49540,17887,380489
314,3,51439,18748,378231
314,4,48375,17933,376259
314,5,54682,15385,364058
314,6,45014,18369,372670
314,7,50467,18347,362801
314,8,48941,15799,363152
314,9,53528,15930,367659
314,10,51089,19286,368176
314,11,50385,16176,364734
314,12,53960,20533,362243
315,1,192609,167063,1357718
315,2,201369,130713,1359669
315,3,187174,146161,1353587
315,4,191638,158721,1352708
315,5,181592,156941,1350225
315,6,205258,118467,1348225
315,7,191668,126464,1353298
315,8,210234,117747,1362655
315,9,209666,141968,1364890
315,10,210299,128713,1356498
315,11,189876,169104,1362795
315,12,217477,113665,1365554
316,1,94433,42142,395268
316,2,109083,56769,398527
316,3,104415,49951,380295
316,4,108507,48568,396754
316,5,94125,40547,382629
316,6,108190,53683,381425
316,7,103136,52873,381710
316,8,103136,50378,398041
316,9,97283,46499,393735
316,10,92614,44150,388497
316,11,95538,42692,385584
316,12,96364,40736,386093
317,1,49883,17169,104284
317,2,46907,21755,102292
317,3,53937,19117,99579
317,4,54376,20377,104771
317,5,47073,24787,108406
317,6,45136,19950,102720
317,7,49276,23883,105449
317,8,45847,23224,97409
317,9,47508,19084,94564
317,10,54936,18003,108701
317,11,54648,21867,103966
317,12,54776,21981,107776
318,1,68938,53403,308444
318,2,74444,39770,311321
318,3,72137,39752,300419
318,4,76201,41449,312670
318,5,70524,40151,305737
318,6,63486,46263,298596
318,7,74435,47166,303511
318,8,69040,39645,313278
318,9,73324,39880,311881
318,10,76725,44565,311405
318,11,68967,39934,308640
318,12,64750,40017,314137
319,1,105060,67990,250831
319,2,107696,63558,263330
319,3,105974,52668,251281
319,4,90886,54192,264338
319,5,102863,67254,257274
319,6,94021,67838,255853
319,7,109020,58000,263665
319,8,100145,62186,266186
319,9,104229,50113,252267
319,10,90771,47084,258655
319,11,95059,62614,259433
319,12,101058,62922,259920
320,1,207662,67832,1031629
320,2,213949,70855,1030275
320,3,181962,69839,1026421
320,4,209862,92897,1032513
320,5,217013,81045,1029934
320,6,189858,70987,1030166
320,7,196631,98199,1030059
320,8,181439,93788,1032402
320,9,180961,87785,1028517
320,10,182807,98715,1034739
320,11,214920,77404,1018352
320,12,197173,94784,1021553
321,1,42027,18412,139998
321,2,43337,16992,130966
321,3,38805,14090,132005
321,4,40676,15160,142087
321,5,43711,18164,138648
321,6,41481,12563,131768
321,7,38704,17008,140751
321,8,42317,13606,130067
321,9,40867,12645,134027
321,10,37601,13097,144402
321,11,38068,14160,140740
321,12,36076,14155,137914
322,1,52503,15023,173913
322,2,47690,18830,185926
322,3,52904,21133,171028
322,4,54515,19744,184587
322,5,54117,16336,189380
322,6,48368,15247,179045
322,7,54522,17700,187840
322,8,53194,16493,178651
322,9,50920,18407,178360
322,10,48480,19257,176378
322,11,45996,17529,183409
322,12,53881,16267,174724
323,1,65655,45516,155516
323,2,64545,51292,155213
323,3,72518,44104,149948
323,4,70681,42824,140709
323,5,74860,48516,150797
323,6,72194,41794,155397
323,7,65047,56292,138774
323,8,73576,56076,153319
323,9,65545,47616,154607
323,10,70638,42439,138513
323,11,71502,38943,138080
323,12,71853,50482,150002
324,1,47816,24323,289730
324,2,54566,28795,287717
324,3,51946,32744,294217
324,4,52019,35763,284486
324,5,53950,32505,281901
324,6,53269,25966,286599
324,7,52829,27656,291650
324,8,47893,31808,282320
324,9,46105,34072,278617
324,10,49220,25360,291043
324,11,47824,27979,294451
324,12,45714,29711,295267
325,1,30941,16825,168025
325,2,30126,16867,180944
325,3,31553,15631,174430
325,4,28891,15206,167294
325,5,27916,21303,171084
325,6,31231,18724,181041
325,7,30067,19455,182067
325,8,28733,15797,177905
325,9,32559,14831,182560
325,10,27623,20438,180370
325,11,31994,21257,186235
325,12,31006,19672,177145
326,1,42193,20243,160606
326,2,42531,29234,160133
326,3,40165,28205,167409
326,4,43964,25944,167454
326,5,38920,24506,166815
326,6,39467,24515,168101
326,7,42939,20121,167913
326,8,39968,24535,156598
326,9,36790,20633,164614
326,10,37868,25347,154512
326,11,39745,28796,166478
326,12,42495,28048,157124
327,1,50651,36583,103103
327,2,49885,37597,104816
327,3,53382,41486,111151
327,4,53743,36167,101230
327,5,51881,37643,104591
327,6,50756,36103,99353
327,7,53947,40758,106695
327,8,50827,29911,112540
327,9,53831,34321,114179
327,10,54476,40113,116925
327,11,52586,29192,103815
327,12,46753,34976,99104
328,1,213132,103255,1544954
328,2,208752,92896,1540445
328,3,182431,120991,1536758
328,4,181118,99600,1542242
328,5,194325,91546,1552278
328,6,209705,93815,1549607
328,7,215728,110065,1542487
328,8,185578,107301,1552312
328,9,207573,86402,1551143
328,10,219119,112875,1538325
328,11,210721,84019,1547949
328,12,182605,116063,1543366
329,1,30921,9058,196269
329,2,30820,12179,184708
329,3,28359,10110,193813
329,4,30151,11498,182435
329,5,27759,8648,195135
329,6,27220,10037,191321
329,7,27132,11094,192393
329,8,32047,12088,189814
329,9,29465,10010,186052
329,10,30233,11241,182865
329,11,27684,9457,195752
329,12,32769,10884,181894
330,1,38911,24165,324083
330,2,36736,23331,325470
330,3,38075,29305,308073
330,4,43011,32270,312412
330,5,42617,29597,311069
330,6,42852,23558,310422
330,7,38063,31288,310553
330,8,39239,33493,314109
330,9,36099,24655,322903
330,10,42600,32278,311384
330,11,38436,23104,312014
330,12,41287,28956,306978
331,1,31570,18199,120362
331,2,32560,17551,103982
331,3,28455,22857,117903
331,4,29578,17823,117162
331,5,30177,17529,118416
331,6,27732,17958,102060
331,7,29626,22069,109898
331,8,27660,22547,105363
331,9,30678,22706,112363
331,10,30725,25651,113543
331,11,27800,19761,109352
331,12,27596,20566,103931
332,1,93418,35620,260096
332,2,103104,34266,258823
332,3,107726,32925,257685
332,4,106622,34389,256122
332,5,109709,41360,257660
332,6,93363,31390,254122
332,7,102772,31788,255044
332,8,97447,34724,243031
332,9,102041,38580,257170
332,10,109997,34612,259934
332,11,94867,29871,251120
332,12,106327,41757,261554
333,1,46394,17621,297185
333,2,45805,18664,296318
333,3,45482,19469,305349
333,4,53352,16099,293812
333,5,46868,17160,296686
333,6,45718,19785,296593
333,7,51771,21477,310128
333,8,48460,17858,295251
333,9,48307,14680,299277
333,10,50241,14810,303508
333,11,54066,21556,292372
333,12,54324,19165,311157
334,1,158568,69083,652988
334,2,141260,58612,653901
334,3,152470,57898,655771
334,4,148564,59262,655895
334,5,139273,62008,654299
334,6,139534,61325,648925
334,7,154354,54828,658493
334,8,144871,61011,660366
334,9,143546,56748,645472
334,10,150763,62925,652502
334,11,140216,60235,663293
334,12,154684,70063,658202
335,1,164551,88530,1054642
335,2,157967,88361,1069875
335,3,145262,71555,1058853
335,4,139220,68012,1066897
335,5,141080,64708,1062059
335,6,147568,85161,1061623
335,7,164476,66820,1056970
335,8,137690,83767,1065393
335,9,162938,88124,1061711
335,10,149542,86867,1055231
335,11,164676,73431,1071330
335,12,138072,70545,1058301
336,1,30215,15880,205984
336,2,32861,11374,222659
336,3,28877,14241,211618
336,4,29215,15899,219655
336,5,30096,12839,211008
336,6,30935,11667,204325
336,7,28152,14679,222610
336,8,28891,13831,214316
336,9,32182,12735,214934
336,10,30193,15237,217127
336,11,29252,15863,213627
336,12,29005,15858,219743
337,1,160250,95134,788389
337,2,149701,82031,787134
337,3,160748,75010,792756
337,4,138256,95227,782754
337,5,161411,69977,793703
337,6,157951,82039,778463
337,7,147134,69651,780985
337,8,144223,87301,780934
337,9,140043,80004,790260
337,10,155268,95060,782955
337,11,139734,81596,784004
337,12,154724,74795,793717
338,1,201748,79013,606162
338,2,196346,65617,602391
338,3,201312,83910,613732
338,4,185371,93750,604782
338,5,211722,76669,613417
338,6,183827,75270,617457
338,7,190973,86267,610469
338,8,200813,93689,603242
338,9,202219,67345,614273
338,10,186422,85569,610451
338,11,180738,65917,612995
338,12,187525,67223,612702
339,1,93971,72781,709170
339,2,93185,61663,703219
339,3,105229,71941,718674
339,4,103552,58714,704087
339,5,97968,85773,719664
339,6,101045,78125,717157
339,7,91305,82361,719153
339,8,108885,69414,718545
339,9,106598,76589,720564
339,10,99594,82346,722470
339,11,109124,82941,718523
339,12,92663,68712,705007
340,1,100817,50314,746806
340,2,97806,65787,763176
340,3,93784,59168,761503
340,4,101335,50415,757174
340,5,106561,60413,754879
340,6,103515,47436,749114
340,7,100024,50627,758102
340,8,108115,51857,762031
340,9,100441,52799,764731
340,10,96158,51519,746835
340,11,94229,56122,748071
340,12,103848,59468,746624
341,1,41324,26172,181021
341,2,40635,27663,182822
341,3,43910,25643,174917
341,4,36537,26837,169032
341,5,38839,28598,186060
341,6,41166,21844,181237
341,7,37703,23634,178763
341,8,41521,27009,177126
341,9,41406,23872,180813
341,10,39359,21693,175659
341,11,38002,20903,183529
341,12,42579,23858,172384
342,1,32679,23743,170976
342,2,29807,17014,155621
342,3,28129,18952,170580
342,4,27960,16322,164856
342,5,29367,16822,155837
342,6,30910,16497,170306
342,7,30271,18514,156039
342,8,27415,18354,168921
342,9,32538,18909,165990
342,10,27709,22607,159698
342,11,28942,20399,159742
342,12,31431,23636,160183
343,1,182866,130597,1518673
343,2,194244,99433,1522485
343,3,188043,94256,1529581
343,4,208993,127948,1522767
343,5,200462,116646,1526987
343,6,196739,90441,1532221
343,7,196879,127443,1530291
343,8,185307,124743,1528396
343,9,189672,112537,1532278
343,10,215101,93340,1525955
343,11,211044,107887,1526431
343,12,196452,115483,1527999
344,1,198210,132191,825251
344,2,201842,148277,822561
344,3,211733,144485,809695
344,4,202418,134799,824640
344,5,201958,114694,821453
344,6,206035,113635,808100
344,7,211857,125046,812270
344,8,209869,133717,810774
344,9,187423,115802,825139
344,10,202616,130654,825245
344,11,210785,135875,825724
344,12,219375,128806,820816
345,1,47714,36093,364301
345,2,54163,32822,371589
345,3,52277,36599,377091
345,4,53073,32519,374714
345,5,45554,39258,369925
345,6,46585,36036,381048
345,7,51892,28182,379492
345,8,49454,32127,372121
345,9,49538,35881,369950
345,10,45839,39428,376710
345,11,46723,27717,377266
345,12,51707,30507,376611
346,1,146267,61671,519816
346,2,155469,57937,524850
346,3,150689,50341,510976
346,4,162047,53441,524967
346,5,152167,70649,523644
346,6,138574,55311,524012
346,7,159224,52608,519447
346,8,145282,54844,519115
346,9,137290,65422,515557
346,10,139106,72335,518964
346,11,151771,65772,507134
346,12,148976,50698,523169
347,1,39879,26657,199323
347,2,37733,30525,205078
347,3,42912,22778,204855
347,4,37410,26004,210820
347,5,40108,28175,202169
347,6,37786,28528,200924
347,7,37656,29279,207705
347,8,38133,32228,208967
347,9,43731,25505,204032
347,10,36882,21891,210692
347,11,38154,30440,215195
347,12,36915,22888,213511
348,1,50039,33526,103499
348,2,49069,30406,113207
348,3,49415,31633,109847
348,4,48302,26586,114733
348,5,46589,25606,111118
348,6,53691,29854,103869
348,7,46692,26372,113482
348,8,54514,33948,119194
348,9,47712,34616,110497
348,10,45791,26486,102007
348,11,47811,31534,102323
348,12,47102,26111,111049
349,1,194083,132911,644507
349,2,205475,128615,642490
349,3,196301,113633,652535
349,4,196048,142575,638888
349,5,187110,129869,652080
349,6,217369,116881,646893
349,7,201060,129512,650205
349,8,183904,114264,651111
349,9,214633,149885,647074
349,10,218860,125709,646367
349,11,181908,109529,635689
349,12,180552,129812,644554
350,1,45173,35799,239108
350,2,49736,35328,237571
350,3,53080,27033,238799
350,4,48624,25730,245857
350,5,50170,26266,243167
350,6,51106,35475,245856
350,7,52829,26075,240263
350,8,50656,25449,243459
350,9,53322,30775,229512
350,10,54364,27709,239511
350,11,46825,31287,240740
350,12,45005,31188,247629
351,1,162609,65142,850615
351,2,137616,72846,851259
351,3,149411,79110,861950
351,4,154446,63635,864318
351,5,155741,61862,863473
351,6,155752,54929,854426
351,7,145469,75321,864717
